fsu_serial_no,sector,secon_stage_stratum,household_id,insurance_premium,usual_monthly_consumer_exp
72615,2,3,8,0,11958
72618,2,1,1,0,26613
72618,2,1,2,0,13442
72618,2,2,3,0,17683
72618,2,2,4,0,11095
72618,2,2,5,0,17451
72618,2,2,6,0,25533
72618,2,3,7,0,15355
72618,2,3,8,0,7702
72617,2,1,1,0,26903
72617,2,1,2,0,12687
72617,2,2,3,0,13471
72617,2,2,4,0,18947
72617,2,2,5,0,9448
72617,2,2,6,0,15716
72617,2,3,7,0,6326
72617,2,3,8,0,4263
72616,2,1,1,0,22871
72616,2,1,2,0,34250
72616,2,2,3,0,16825
72616,2,2,4,18000,18050
72616,2,2,5,360,16333
72616,2,2,6,0,16417
72616,2,3,7,0,26828
72616,2,3,8,0,10344
72612,2,1,1,0,7945
72612,2,1,2,0,13050
72612,2,2,3,0,6113
72612,2,2,4,0,17547
72612,2,2,5,0,17689
72612,2,2,6,0,13795
72612,2,3,7,0,10146
72612,2,3,8,0,16433
72611,2,1,1,0,17017
72611,2,1,2,0,8800
72611,2,1,3,17500,16017
72611,2,1,4,16500,15304
72611,2,3,5,0,18652
72611,2,3,6,3500,9371
72611,2,3,7,16500,9263
72611,2,3,8,0,17232
72613,2,1,1,0,24967
72613,2,1,2,0,29908
72613,2,1,3,0,15483
72613,2,2,4,0,35533
72613,2,2,5,0,5708
72613,2,3,6,0,26917
72613,2,3,7,0,14817
72613,2,3,8,0,19208
72610,2,1,1,0,8263
72610,2,1,2,0,14863
72610,2,2,3,0,13346
72610,2,2,4,0,24325
72610,2,2,5,0,5455
72610,2,2,6,60000,14458
72610,2,3,7,0,9599
72610,2,3,8,30000,8799
72619,2,2,1,0,7987
72619,2,2,2,0,7060
72619,2,2,3,0,8850
72619,2,3,4,0,5853
72619,2,3,5,0,5625
72619,2,3,6,0,12197
72619,2,3,7,0,2292
72619,2,3,8,0,1796
72614,2,1,1,0,28917
72614,2,1,2,0,7478
72614,2,2,3,0,13858
72614,2,2,4,0,23308
72614,2,2,5,0,3750
72614,2,2,6,0,7963
72614,2,3,7,0,5242
72614,2,3,8,0,2107
72635,2,1,1,0,15856
72635,2,1,2,0,23807
72635,2,2,3,0,21288
72635,2,2,4,0,16886
72635,2,2,5,0,17280
72635,2,2,6,0,17993
72635,2,3,7,0,9962
72635,2,3,8,0,20281
72638,2,1,1,0,26328
72638,2,1,2,0,29604
72638,2,2,3,0,15879
72638,2,2,4,0,9769
72638,2,2,5,0,28426
72638,2,2,6,0,11856
72638,2,3,7,0,17613
72638,2,3,8,0,31013
72637,2,1,1,0,21417
72637,2,1,2,0,20500
72637,2,2,3,0,25417
72637,2,2,4,0,19167
72637,2,2,5,40000,19833
72637,2,2,6,0,20333
72637,2,3,7,0,20333
72637,2,3,8,0,7917
72636,2,1,1,0,6691
72636,2,1,2,0,10113
72636,2,2,3,0,5891
72636,2,2,4,0,2133
72636,2,2,5,0,5405
72636,2,2,6,0,9483
72636,2,3,7,0,10961
72636,2,3,8,0,4137
72632,2,1,1,0,10460
72632,2,2,2,0,11168
72632,2,2,3,0,14311
72632,2,2,4,0,11753
72632,2,3,5,0,10151
72632,2,3,6,0,19920
72632,2,3,7,0,14977
72632,2,3,8,0,10782
72631,2,2,1,0,16500
72631,2,2,2,0,10467
72631,2,2,3,0,21500
72631,2,3,4,0,23750
72631,2,3,5,0,21167
72631,2,3,6,0,19583
72631,2,3,7,0,15500
72631,2,3,8,0,18250
72633,2,1,1,0,21250
72633,2,1,2,0,12083
72633,2,2,3,0,11333
72633,2,2,4,0,14250
72633,2,2,5,0,12667
72633,2,2,6,0,9167
72633,2,3,7,0,20167
72633,2,3,8,0,10750
72630,2,1,1,0,14071
72630,2,1,2,0,15208
72630,2,2,3,0,20651
72630,2,2,4,0,15029
72630,2,2,5,0,14242
72630,2,2,6,0,10658
72630,2,3,7,0,12260
72630,2,3,8,0,11333
72639,2,1,1,0,9117
72639,2,2,2,0,8617
72639,2,2,3,0,10512
72639,2,2,4,0,9033
72639,2,2,5,0,8457
72639,2,2,6,0,9854
72639,2,3,7,0,7699
72639,2,3,8,0,8266
72634,2,1,1,0,26708
72634,2,1,2,0,19750
72634,2,1,3,0,12967
72634,2,1,4,0,23042
72634,2,2,5,0,12917
72634,2,2,6,0,23242
72634,2,3,7,0,14778
72634,2,3,8,0,16292
72605,2,1,1,0,10567
72605,2,1,2,0,12192
72605,2,1,3,30000,18292
72605,2,1,4,0,12500
72605,2,1,5,0,9433
72605,2,2,6,0,9983
72605,2,3,7,0,11723
72605,2,3,8,0,11658
72608,2,1,1,0,15042
72608,2,1,2,0,11968
72608,2,2,3,0,13050
72608,2,2,4,0,10950
72608,2,2,5,0,12067
72608,2,2,6,17000,8438
72608,2,3,7,3600,13600
72608,2,3,8,0,6900
72607,2,1,1,0,13425
72607,2,1,2,0,15025
72607,2,1,3,0,13992
72607,2,2,4,0,15217
72607,2,3,5,0,16742
72607,2,3,6,0,10192
72607,2,3,7,0,10942
72607,2,3,8,0,4796
72606,2,1,1,0,21417
72606,2,1,2,0,17833
72606,2,2,3,0,13329
72606,2,2,4,0,15167
72606,2,2,5,21900,22350
72606,2,2,6,0,1283
72606,2,3,7,0,1398
72606,2,3,8,0,1278
72602,2,1,1,0,27733
72602,2,1,2,0,12385
72602,2,2,3,0,19748
72602,2,2,4,0,18033
72602,2,2,5,0,20525
72602,2,2,6,0,13900
72602,2,3,7,0,19258
72602,2,3,8,0,15517
72601,2,1,1,0,6925
72601,2,1,2,0,6075
72601,2,1,3,0,8167
72601,2,1,4,0,7917
72601,2,3,5,0,8750
72601,2,3,6,0,8342
72601,2,3,7,0,8042
72601,2,3,8,0,8329
72603,2,1,1,0,17808
72603,2,1,2,0,12825
72603,2,2,3,0,20138
72603,2,2,4,0,12500
72603,2,2,5,450,23792
72603,2,2,6,0,18442
72603,2,3,7,0,18917
72603,2,3,8,0,17058
72600,2,1,1,0,15996
72600,2,1,2,0,18158
72600,2,2,3,0,7250
72600,2,2,4,0,27208
72600,2,2,5,0,20008
72600,2,2,6,0,14125
72600,2,3,7,0,11617
72600,2,3,8,0,3142
72609,2,1,1,0,7433
72609,2,1,2,0,5775
72609,2,1,3,0,5258
72609,2,1,4,0,8917
72609,2,2,5,0,6033
72609,2,2,6,0,6558
72609,2,3,7,0,6775
72609,2,3,8,0,7433
72604,2,1,1,0,16917
72604,2,1,2,0,9929
72604,2,1,3,0,8675
72604,2,2,4,6000,19950
72604,2,2,5,0,18992
72604,2,3,6,0,8517
72604,2,3,7,0,9308
72604,2,3,8,0,5308
72695,2,1,1,0,11850
72695,2,1,2,0,13683
72695,2,2,3,0,23067
72695,2,2,4,0,17667
72695,2,2,5,0,35250
72695,2,2,6,0,18433
72695,2,3,7,0,15100
72695,2,3,8,0,4950
72698,2,1,1,0,14558
72698,2,1,2,0,11917
72698,2,2,3,0,27292
72698,2,2,4,0,24642
72698,2,2,5,0,9829
72698,2,2,6,0,14750
72698,2,3,7,0,8408
72698,2,3,8,0,8517
72697,2,1,1,0,12979
72697,2,3,2,0,3533
72697,2,3,3,0,3517
72697,2,3,4,0,3533
72697,2,3,5,0,3517
72697,2,3,6,0,3550
72697,2,3,7,0,3550
72697,2,3,8,0,17525
72696,2,1,1,0,21525
72696,2,1,2,0,9271
72696,2,2,3,0,14471
72696,2,2,4,0,19892
72696,2,2,5,0,9913
72696,2,2,6,0,15729
72696,2,3,7,0,13342
72696,2,3,8,0,2321
72692,2,1,1,0,10129
72692,2,2,2,0,11196
72692,2,2,3,0,25746
72692,2,2,4,0,11946
72692,2,2,5,0,17763
72692,2,2,6,0,22679
72692,2,3,7,0,13654
72692,2,3,8,0,14621
72691,2,1,1,0,19554
72691,2,1,2,0,19696
72691,2,1,3,0,22004
72691,2,2,4,0,16279
72691,2,2,5,0,6788
72691,2,2,6,0,12163
72691,2,3,7,0,6129
72691,2,3,8,0,19146
72693,2,1,1,0,11667
72693,2,1,2,0,13708
72693,2,2,3,0,16458
72693,2,2,4,0,14833
72693,2,2,5,0,5896
72693,2,2,6,5400,11167
72693,2,3,7,0,3625
72693,2,3,8,0,3350
72690,2,1,1,0,17250
72690,2,2,2,0,11583
72690,2,2,3,0,18083
72690,2,2,4,0,17200
72690,2,3,5,0,9258
72690,2,3,6,0,2708
72690,2,3,7,0,9208
72690,2,3,8,0,8167
72699,2,1,1,0,20792
72699,2,1,2,0,15708
72699,2,1,3,0,10250
72699,2,2,4,0,11000
72699,2,3,5,0,13583
72699,2,3,6,0,10833
72699,2,3,7,0,15200
72699,2,3,8,0,6042
72694,2,1,1,0,29333
72694,2,1,2,0,15000
72694,2,2,3,0,41083
72694,2,2,4,0,11250
72694,2,2,5,0,5750
72694,2,2,6,0,7375
72694,2,3,7,0,17000
72694,2,3,8,0,10292
72645,2,1,1,450,23508
72645,2,2,2,0,21533
72645,2,2,3,0,16350
72645,2,2,4,0,26829
72645,2,2,5,0,12825
72645,2,3,6,0,34717
72645,2,3,7,0,8942
72645,2,3,8,0,11067
72648,2,1,1,0,24950
72648,2,1,2,0,26167
72648,2,2,3,0,7458
72648,2,2,4,0,9133
72648,2,2,5,0,9246
72648,2,2,6,0,6321
72648,2,3,7,0,8900
72648,2,3,8,0,7750
72647,2,1,1,0,10125
72647,2,1,2,0,14792
72647,2,2,3,0,9421
72647,2,2,4,0,10542
72647,2,2,5,0,9458
72647,2,2,6,0,10667
72647,2,3,7,0,8792
72647,2,3,8,0,9754
72646,2,2,1,0,4554
72646,2,2,2,0,3408
72646,2,2,3,0,3842
72646,2,3,4,0,4350
72646,2,3,5,0,4158
72646,2,3,6,0,3975
72646,2,3,7,0,3192
72646,2,3,8,0,3525
72642,2,1,1,0,14733
72642,2,1,2,0,8975
72642,2,1,3,0,8967
72642,2,2,4,90000,58958
72642,2,2,5,15000,26750
72642,2,2,6,0,18508
72642,2,3,7,0,19750
72642,2,3,8,0,5700
72641,2,1,1,0,6658
72641,2,1,2,0,7533
72641,2,2,3,0,31208
72641,2,2,4,0,11417
72641,2,2,5,0,2008
72641,2,2,6,0,13625
72641,2,3,7,0,44500
72641,2,3,8,0,9075
72643,2,1,1,0,25267
72643,2,1,2,0,8183
72643,2,2,3,0,13558
72643,2,2,4,0,7200
72643,2,2,5,0,5683
72643,2,2,6,500,28792
72643,2,3,7,0,3442
72643,2,3,8,500,8421
72640,2,1,1,0,32229
72640,2,1,2,0,8446
72640,2,2,3,25000,23667
72640,2,2,4,10100,25000
72640,2,2,5,0,19343
72640,2,2,6,0,9883
72640,2,3,7,0,14542
72640,2,3,8,0,8408
72649,2,1,1,0,19783
72649,2,1,2,0,18658
72649,2,2,3,0,21042
72649,2,2,4,0,13433
72649,2,2,5,0,18208
72649,2,2,6,0,17375
72649,2,3,7,0,27667
72649,2,3,8,0,1828
72644,2,1,1,0,18633
72644,2,1,2,0,13442
72644,2,2,3,0,16848
72644,2,2,4,0,23333
72644,2,2,5,0,15683
72644,2,2,6,0,13967
72644,2,3,7,0,13975
72644,2,3,8,0,8267
72255,2,1,1,0,14583
72255,2,1,2,0,29183
72255,2,2,3,0,39267
72255,2,2,4,0,14042
72255,2,2,5,0,17820
72255,2,2,6,0,13792
72255,2,3,7,0,23883
72255,2,3,8,0,17400
72258,2,1,1,0,18700
72258,2,1,2,0,9892
72258,2,2,3,2400,19900
72258,2,2,4,0,14167
72258,2,2,5,0,14417
72258,2,2,6,0,18750
72258,2,3,7,2350,10167
72258,2,3,8,2350,13792
72257,2,1,1,0,10867
72257,2,1,2,0,25700
72257,2,2,3,0,26700
72257,2,2,4,0,19292
72257,2,2,5,450,14042
72257,2,2,6,0,5550
72257,2,3,7,450,11625
72257,2,3,8,0,6658
72256,2,1,1,0,12579
72256,2,1,2,0,4175
72256,2,2,3,0,23850
72256,2,2,4,3600,15671
72256,2,2,5,3600,14983
72256,2,2,6,0,12933
72256,2,3,7,1200,9617
72256,2,3,8,0,4288
72252,2,1,1,0,11058
72252,2,1,2,0,11600
72252,2,2,3,0,10825
72252,2,2,4,0,18167
72252,2,2,5,0,12708
72252,2,2,6,0,12508
72252,2,3,7,0,24483
72252,2,3,8,0,15208
72251,2,1,1,0,24875
72251,2,1,2,0,20708
72251,2,2,3,0,8917
72251,2,2,4,0,9938
72251,2,2,5,0,13900
72251,2,2,6,0,10967
72251,2,3,7,764,12583
72251,2,3,8,0,5242
72253,2,1,1,0,18227
72253,2,1,2,0,9750
72253,2,2,3,0,19293
72253,2,2,4,0,10933
72253,2,2,5,0,14100
72253,2,2,6,0,18630
72253,2,3,7,0,14388
72253,2,3,8,0,4375
72250,2,1,1,0,13872
72250,2,1,2,7200,16771
72250,2,2,3,12000,29092
72250,2,2,4,0,23733
72250,2,2,5,0,20672
72250,2,2,6,9600,17723
72250,2,3,7,7265,13225
72250,2,3,8,0,14017
72259,2,2,1,0,9571
72259,2,2,2,0,6008
72259,2,2,3,0,7208
72259,2,2,4,0,6292
72259,2,2,5,0,6146
72259,2,3,6,0,7958
72259,2,3,7,0,9780
72259,2,3,8,0,9767
72254,2,1,1,0,27667
72254,2,1,2,1082,9383
72254,2,2,3,1800,15033
72254,2,2,4,0,15700
72254,2,3,5,0,11667
72254,2,3,6,0,10500
72254,2,3,7,0,6775
72254,2,3,8,1037,7375
72285,2,1,1,0,29908
72285,2,1,2,0,11008
72285,2,2,3,0,19292
72285,2,2,4,0,19725
72285,2,2,5,0,10175
72285,2,2,6,0,22767
72285,2,3,7,0,8179
72285,2,3,8,0,8833
72288,2,1,1,0,16417
72288,2,1,2,0,27250
72288,2,2,3,0,19908
72288,2,2,4,0,21250
72288,2,2,5,0,16833
72288,2,2,6,0,14833
72288,2,3,7,0,13292
72288,2,3,8,0,12500
72287,2,1,1,0,42917
72287,2,1,2,35000,37067
72287,2,2,3,0,19375
72287,2,2,4,22000,40917
72287,2,2,5,0,5292
72287,2,2,6,0,18633
72287,2,3,7,12000,40917
72287,2,3,8,0,10398
72286,2,1,1,0,17258
72286,2,1,2,0,25790
72286,2,1,3,0,14108
72286,2,1,4,0,9658
72286,2,1,5,0,15658
72286,2,1,6,0,10600
72286,2,3,7,0,15400
72286,2,3,8,5140,19517
72282,2,1,1,5400,12500
72282,2,2,2,12500,16000
72282,2,2,3,5400,12833
72282,2,3,4,0,14417
72282,2,3,5,0,4750
72282,2,3,6,0,16917
72282,2,3,7,0,24167
72282,2,3,8,0,8917
72281,2,1,1,0,17508
72281,2,1,2,0,8575
72281,2,1,3,0,8800
72281,2,1,4,0,13375
72281,2,1,5,0,16133
72281,2,2,6,0,10525
72281,2,3,7,0,8975
72281,2,3,8,0,12542
72283,2,2,1,0,11815
72283,2,2,2,0,10525
72283,2,3,3,0,5143
72283,2,3,4,0,2917
72283,2,3,5,0,10500
72283,2,3,6,0,4050
72283,2,3,7,0,11492
72283,2,3,8,0,15250
72280,2,1,1,0,12487
72280,2,1,2,0,15842
72280,2,2,3,0,5950
72280,2,2,4,0,5417
72280,2,2,5,0,8333
72280,2,2,6,0,10317
72280,2,3,7,0,8208
72280,2,3,8,500,10638
72289,2,1,1,0,16308
72289,2,2,2,0,33000
72289,2,2,3,0,28033
72289,2,2,4,0,26542
72289,2,2,5,0,18295
72289,2,2,6,0,21508
72289,2,3,7,0,14263
72289,2,3,8,0,4733
72284,2,1,1,15600,47083
72284,2,1,2,0,16458
72284,2,2,3,0,36667
72284,2,2,4,15000,26292
72284,2,2,5,0,21250
72284,2,2,6,0,16042
72284,2,3,7,0,42083
72284,2,3,8,0,41917
72275,2,1,1,0,21558
72275,2,1,2,0,22887
72275,2,2,3,0,16469
72275,2,2,4,0,21680
72275,2,2,5,0,17479
72275,2,2,6,0,9546
72275,2,3,7,0,5790
72275,2,3,8,0,7473
72278,2,1,1,0,41433
72278,2,1,2,0,25083
72278,2,2,3,0,37433
72278,2,2,4,500,30583
72278,2,2,5,0,10442
72278,2,2,6,0,10683
72278,2,3,7,0,14417
72278,2,3,8,0,11125
72277,2,1,1,0,36670
72277,2,1,2,1440,32708
72277,2,2,3,0,29350
72277,2,2,4,1300,10542
72277,2,2,5,1300,21042
72277,2,2,6,0,16675
72277,2,3,7,0,36583
72277,2,3,8,0,21033
72276,2,1,1,14000,21750
72276,2,1,2,0,18250
72276,2,2,3,0,32500
72276,2,2,4,24500,16167
72276,2,2,5,0,27917
72276,2,2,6,0,20000
72276,2,3,7,0,6600
72276,2,3,8,0,8542
72272,2,1,1,0,12997
72272,2,1,2,0,17550
72272,2,2,3,0,10883
72272,2,2,4,0,14958
72272,2,2,5,0,35000
72272,2,2,6,0,6183
72272,2,3,7,0,15133
72272,2,3,8,0,12583
72271,2,1,1,0,13645
72271,2,1,2,0,26548
72271,2,2,3,0,21450
72271,2,2,4,0,12665
72271,2,2,5,0,19647
72271,2,2,6,0,13028
72271,2,3,7,0,16500
72271,2,3,8,0,14257
72273,2,1,1,0,14800
72273,2,1,2,0,14392
72273,2,3,3,0,10725
72273,2,3,4,0,8450
72273,2,3,5,0,9092
72273,2,3,6,0,13808
72273,2,3,7,0,8675
72273,2,3,8,0,16067
72270,2,1,1,0,18767
72270,2,1,2,0,10792
72270,2,2,3,0,23458
72270,2,2,4,0,5792
72270,2,3,5,0,9600
72270,2,3,6,0,20296
72270,2,3,7,0,13892
72270,2,3,8,0,10750
72279,2,1,1,0,24958
72279,2,1,2,0,22117
72279,2,2,3,0,26017
72279,2,2,4,0,22100
72279,2,2,5,5400,17950
72279,2,2,6,0,23208
72279,2,3,7,0,21533
72279,2,3,8,0,15500
72274,2,1,1,0,11260
72274,2,1,2,5400,15133
72274,2,2,3,0,14300
72274,2,2,4,0,4942
72274,2,2,5,6000,15183
72274,2,2,6,0,9050
72274,2,3,7,0,12533
72274,2,3,8,0,7650
72265,2,1,1,0,7583
72265,2,1,2,0,7050
72265,2,2,3,0,7458
72265,2,3,4,0,8475
72265,2,3,5,0,6542
72265,2,3,6,0,4542
72265,2,3,7,0,6208
72265,2,3,8,0,5125
72268,2,2,1,0,10167
72268,2,2,2,0,9417
72268,2,3,3,0,9833
72268,2,3,4,0,8500
72268,2,3,5,0,8208
72268,2,3,6,0,9033
72268,2,3,7,0,11042
72268,2,3,8,0,8583
72267,2,2,1,0,47792
72267,2,2,2,35000,56375
72267,2,2,3,22000,58333
72267,2,2,4,18500,94917
72267,2,3,5,19500,36688
72267,2,3,6,22000,36613
72267,2,3,7,0,29871
72267,2,3,8,0,31617
72266,2,1,1,450,28400
72266,2,1,2,0,32075
72266,2,2,3,450,27592
72266,2,2,4,0,20000
72266,2,2,5,0,20267
72266,2,2,6,0,24758
72266,2,3,7,0,22875
72266,2,3,8,0,30567
72262,2,1,1,0,10583
72262,2,1,2,0,17000
72262,2,2,3,0,15917
72262,2,2,4,0,9333
72262,2,2,5,0,22792
72262,2,2,6,0,13333
72262,2,3,7,0,13042
72262,2,3,8,0,10583
72261,2,1,1,0,10833
72261,2,1,2,0,18917
72261,2,2,3,0,9483
72261,2,2,4,0,13692
72261,2,2,5,17500,15917
72261,2,2,6,0,7583
72261,2,3,7,4950,25917
72261,2,3,8,0,18750
72263,2,1,1,0,16667
72263,2,1,2,0,15333
72263,2,2,3,6000,17333
72263,2,2,4,0,16433
72263,2,2,5,0,11333
72263,2,2,6,0,14500
72263,2,3,7,0,5667
72263,2,3,8,0,14667
72260,2,1,1,0,25333
72260,2,1,2,0,16917
72260,2,2,3,0,14458
72260,2,2,4,5400,25292
72260,2,3,5,0,12833
72260,2,3,6,0,16542
72260,2,3,7,0,12650
72260,2,3,8,0,18750
72269,2,1,1,0,27158
72269,2,1,2,0,32633
72269,2,2,3,0,7417
72269,2,2,4,0,19067
72269,2,2,5,0,17667
72269,2,2,6,0,18833
72269,2,3,7,0,14733
72269,2,3,8,0,7417
72264,2,1,1,30000,29875
72264,2,1,2,0,10379
72264,2,2,3,0,21425
72264,2,2,4,16000,21092
72264,2,2,5,0,16267
72264,2,2,6,0,21408
72264,2,3,7,450,31583
72264,2,3,8,0,22708
72225,2,1,1,0,36800
72225,2,1,2,450,41667
72225,2,2,3,0,10925
72225,2,2,4,350,32933
72225,2,2,5,0,38375
72225,2,2,6,0,32683
72225,2,3,7,0,37950
72225,2,3,8,0,38396
72228,2,2,1,360,38067
72228,2,2,2,250,35583
72228,2,2,3,0,8517
72228,2,2,4,0,9825
72228,2,3,5,0,38258
72228,2,3,6,0,28958
72228,2,3,7,0,27733
72228,2,3,8,0,27542
72227,2,1,1,0,22917
72227,2,1,2,0,19292
72227,2,2,3,0,20225
72227,2,2,4,0,16263
72227,2,2,5,450,23775
72227,2,2,6,0,22725
72227,2,3,7,0,8875
72227,2,3,8,0,21063
72226,2,1,1,0,8917
72226,2,2,2,0,8438
72226,2,3,3,0,9000
72226,2,3,4,0,7842
72226,2,3,5,0,7613
72226,2,3,6,0,8729
72226,2,3,7,0,7842
72226,2,3,8,0,8967
72222,2,1,1,0,14300
72222,2,1,2,0,13142
72222,2,2,3,0,13517
72222,2,2,4,0,16237
72222,2,3,5,0,17167
72222,2,3,6,0,18375
72222,2,3,7,0,14875
72222,2,3,8,0,12800
72221,2,1,1,450,27883
72221,2,1,2,450,26000
72221,2,2,3,0,8875
72221,2,2,4,0,17550
72221,2,2,5,0,8267
72221,2,2,6,450,27875
72221,2,3,7,0,25788
72221,2,3,8,0,23417
72235,2,1,1,0,37917
72235,2,1,2,135000,23967
72235,2,2,3,0,12217
72235,2,2,4,0,20050
72235,2,2,5,0,23383
72235,2,2,6,0,14950
72235,2,3,7,0,15633
72235,2,3,8,0,18825
72238,2,1,1,0,8517
72238,2,2,2,0,3217
72238,2,2,3,0,7200
72238,2,2,4,0,8600
72238,2,2,5,0,14333
72238,2,3,6,0,3317
72238,2,3,7,0,3267
72238,2,3,8,0,3317
72237,2,1,1,0,16108
72237,2,1,2,0,16750
72237,2,2,3,0,16033
72237,2,2,4,0,13858
72237,2,2,5,0,15800
72237,2,2,6,0,9583
72237,2,3,7,0,15825
72237,2,3,8,0,17067
72236,2,1,1,0,25150
72236,2,2,2,0,19533
72236,2,2,3,0,20567
72236,2,2,4,0,24858
72236,2,2,5,0,14017
72236,2,2,6,0,20600
72236,2,3,7,0,35633
72236,2,3,8,0,5467
72232,2,1,1,0,31567
72232,2,1,2,0,47833
72232,2,2,3,0,31750
72232,2,2,4,0,30083
72232,2,2,5,0,26750
72232,2,2,6,0,30133
72232,2,3,7,0,4850
72232,2,3,8,0,4692
72231,2,1,1,0,31033
72231,2,1,2,0,44867
72231,2,2,3,0,41230
72231,2,2,4,0,33833
72231,2,2,5,0,23200
72231,2,2,6,0,30117
72231,2,3,7,0,42683
72231,2,3,8,0,14583
72233,2,1,1,0,17217
72233,2,1,2,0,18983
72233,2,2,3,0,25483
72233,2,2,4,0,87942
72233,2,2,5,0,53133
72233,2,2,6,0,15780
72233,2,3,7,0,38017
72233,2,3,8,0,18825
72230,2,1,1,0,36508
72230,2,1,2,0,29720
72230,2,2,3,0,23033
72230,2,2,4,0,18892
72230,2,2,5,0,31825
72230,2,2,6,0,18783
72230,2,3,7,0,17902
72230,2,3,8,0,21455
72239,2,1,1,0,16433
72239,2,1,2,0,13550
72239,2,2,3,0,4292
72239,2,2,4,0,12554
72239,2,2,5,0,13583
72239,2,2,6,0,9513
72239,2,3,7,0,4250
72239,2,3,8,0,13317
72234,2,1,1,0,12083
72234,2,1,2,0,11250
72234,2,2,3,0,17500
72234,2,2,4,0,14500
72234,2,2,5,0,17917
72234,2,2,6,0,23750
72234,2,3,7,0,21917
72234,2,3,8,0,16667
72205,2,1,1,0,15800
72205,2,1,2,1340,19875
72205,2,2,3,0,34708
72205,2,2,4,0,18050
72205,2,2,5,0,15525
72205,2,2,6,0,14692
72205,2,3,7,0,17717
72205,2,3,8,0,12683
72208,2,1,1,9600,26125
72208,2,1,2,9600,17808
72208,2,2,3,0,25333
72208,2,2,4,9600,22392
72208,2,2,5,0,9542
72208,2,2,6,9600,18050
72208,2,3,7,9600,16250
72208,2,3,8,10560,22783
72207,2,2,1,0,17600
72207,2,2,2,0,13146
72207,2,2,3,0,19992
72207,2,2,4,0,38417
72207,2,2,5,0,30833
72207,2,3,6,0,14883
72207,2,3,7,0,11083
72207,2,3,8,0,13600
72206,2,3,1,0,5417
72206,2,3,2,0,3792
72206,2,3,3,0,3442
72206,2,3,4,0,5292
72206,2,3,5,0,3675
72206,2,3,6,0,3008
72206,2,3,7,0,3667
72206,2,3,8,0,3125
72202,2,1,1,960,40450
72202,2,1,2,960,25158
72202,2,2,3,1920,26333
72202,2,2,4,0,7617
72202,2,2,5,0,7042
72202,2,2,6,0,24092
72202,2,3,7,960,17625
72202,2,3,8,960,16417
72201,2,1,1,0,14200
72201,2,2,2,0,43033
72201,2,2,3,1920,22483
72201,2,2,4,960,10508
72201,2,2,5,0,23200
72201,2,2,6,0,21933
72201,2,3,7,960,10850
72201,2,3,8,0,15467
72203,2,3,1,0,6333
72203,2,3,2,0,7108
72203,2,3,3,0,6008
72203,2,3,4,0,7408
72203,2,3,5,0,6942
72203,2,3,6,0,6845
72203,2,3,7,0,8108
72203,2,3,8,0,7392
72200,2,1,1,0,7533
72200,2,1,2,0,27333
72200,2,2,3,0,34417
72200,2,2,4,0,17017
72200,2,2,5,0,12833
72200,2,2,6,0,9667
72200,2,3,7,0,3942
72200,2,3,8,0,32583
72209,2,1,1,0,12742
72209,2,1,2,0,14358
72209,2,2,3,13200,176450
72209,2,2,4,0,9058
72209,2,2,5,1340,15242
72209,2,2,6,0,8092
72209,2,3,7,0,9192
72209,2,3,8,0,15550
72204,2,1,1,0,15083
72204,2,1,2,0,20167
72204,2,2,3,0,15092
72204,2,2,4,0,30042
72204,2,2,5,0,9067
72204,2,2,6,0,25117
72204,2,3,7,0,19992
72204,2,3,8,0,10100
72295,2,1,1,0,20025
72295,2,1,2,0,20017
72295,2,2,3,0,7517
72295,2,2,4,0,28267
72295,2,2,5,0,25250
72295,2,2,6,0,22267
72295,2,3,7,0,25075
72295,2,3,8,0,27200
72298,2,1,1,0,28087
72298,2,2,2,0,16583
72298,2,2,3,0,20100
72298,2,2,4,0,18800
72298,2,2,5,0,5800
72298,2,2,6,0,16175
72298,2,3,7,0,21667
72298,2,3,8,0,23967
72297,2,2,1,0,24550
72297,2,2,2,0,28500
72297,2,2,3,0,4792
72297,2,2,4,0,3292
72297,2,2,5,0,3875
72297,2,2,6,0,3150
72297,2,3,7,0,4375
72297,2,3,8,0,4842
72296,2,1,1,0,25317
72296,2,1,2,0,17800
72296,2,2,3,0,20517
72296,2,2,4,0,23133
72296,2,2,5,0,11167
72296,2,2,6,0,30667
72296,2,3,7,0,27683
72296,2,3,8,0,19883
72292,2,1,1,600,13117
72292,2,1,2,0,12083
72292,2,2,3,0,19767
72292,2,2,4,11000,11233
72292,2,2,5,0,14117
72292,2,2,6,0,21967
72292,2,3,7,0,18383
72292,2,3,8,0,13800
72291,2,1,1,0,11988
72291,2,1,2,0,18400
72291,2,2,3,0,18650
72291,2,2,4,0,8167
72291,2,2,5,0,15025
72291,2,2,6,0,16692
72291,2,3,7,0,23058
72291,2,3,8,0,21922
72293,2,1,1,0,25000
72293,2,1,2,0,18183
72293,2,2,3,0,40092
72293,2,2,4,0,20092
72293,2,2,5,0,30125
72293,2,2,6,0,60067
72293,2,3,7,0,20125
72293,2,3,8,0,30250
72290,2,1,1,0,20017
72290,2,1,2,0,33025
72290,2,2,3,0,20058
72290,2,2,4,0,30167
72290,2,2,5,0,12058
72290,2,2,6,0,15158
72290,2,3,7,0,30042
72290,2,3,8,0,5033
72299,2,1,1,0,16758
72299,2,1,2,0,12983
72299,2,2,3,0,10450
72299,2,2,4,6500,38800
72299,2,2,5,0,6483
72299,2,2,6,0,6333
